"","lon","lat"
"624",-79.426479,43.65993
"625",-79.402642,43.662812
"626",-79.385513,43.664345
"627",-79.420805,43.664438
"628",-79.379028,43.666522
"629",-79.421325,43.667205
"630",-79.422798,43.681194
"631",-79.316667,43.694444
"632",-79.477938,43.699771
"633",-79.405197,43.699847
"634",-79.40497,43.69995
"635",-79.424158,43.82657
"636",-79.411683,43.83063
"637",-79.431038,43.839078
"638",-77.143929,44.003941
"639",-77.143935,44.004088
"640",-78.33139,44.302422
"641",-78.333333,44.305
"642",-73.469001,45.02203
"643",-75.783753,45.332825
"644",-75.723236,45.380356
"645",-75.835833,45.391111
"646",-75.689955,45.415096
"647",-75.68454,45.42106
"648",-75.684727,45.42108
"649",-75.685122,45.42113
"650",-75.685418,45.421477
"651",-75.68619,45.421868
"652",-75.686103,45.422138
"653",-75.688158,45.422642
"654",-75.670467,45.425707
"655",-75.67061,45.42577
"656",-75.718047,45.426747
"657",-75.695978,45.426875
"658",-75.67881,45.426891
"659",-75.696132,45.42722
"660",-75.699144,45.428046
"661",-75.727217,45.430681
"662",-75.690468,45.432166
"663",-75.681695,45.440113
"664",-75.662208,45.450813
"665",-73.583031,45.502258
"666",-73.460962,45.50832
"667",-73.572965,45.517133
"668",-73.572839,45.527973
"669",-73.178322,45.581486
"670",-123.35267,48.440308
"671",-122.251628,49.058253
"672",-122.313187,49.075531
"673",-122.39052,49.103222
"674",-122.69,49.106667
"675",-121.917222,49.108333
"676",-122.643561,49.131592
"677",-123.944542,49.1608
"678",-123.94,49.165
"679",-121.966111,49.17
"680",-122.89973,49.176317
"681",-122.728739,49.193844
"682",-123.029055,49.218724
"683",-122.815308,49.229867
"684",-122.854167,49.242778
"685",-123.060175,49.249197
"686",-123.120459,49.257223
"687",-123.128083,49.257908
"688",-123.066399,49.261246
"689",-123.008095,49.262833
"690",-122.802925,49.265595
"691",-123.075943,49.269299
"692",-123.07134,49.272973
"693",-123.028101,49.277998
"694",-96.685792,32.857062
"695",-84.93206,35.103445
"696",-84.932059,35.10345
"697",-84.932096,35.103453
"698",-84.932054,35.10346
"699",-84.932064,35.103462
"700",-84.932057,35.103463
"701",-84.932108,35.103465
"702",-84.93201,35.103469
"703",-84.932102,35.103473
"704",-84.932024,35.103483
"705",-84.932094,35.103486
"706",-84.932034,35.103487
"707",-84.932137,35.103488
"708",-84.932187,35.10349
"709",-84.932008,35.103491
"710",-84.932196,35.103494
"711",-84.932192,35.103495
"712",-84.932167,35.103496
"713",-84.932019,35.103496
"714",-84.932178,35.103497
"715",-84.932024,35.103499
"716",-84.932019,35.103499
"717",-84.932196,35.1035
"718",-84.932019,35.1035
"719",-84.932013,35.103503
"720",-84.932033,35.103506
"721",-84.932025,35.103506
"722",-84.932032,35.103507
"723",-84.932005,35.103507
"724",-84.932017,35.103509
"725",-84.932026,35.10351
"726",-84.932113,35.103511
"727",-84.932023,35.103511
"728",-84.932017,35.103511
"729",-84.932009,35.103512
"730",-84.932019,35.103513
"731",-84.932027,35.103514
"732",-84.932024,35.103515
"733",-84.932026,35.103516
"734",-84.932015,35.103517
"735",-84.932018,35.103519
"736",-84.932044,35.103525
"737",-84.932019,35.103531
"738",-84.932008,35.103531
"739",-84.931996,35.103545
"740",-84.931996,35.103546
"741",-84.932133,35.10355
"742",-84.932036,35.103555
"743",-84.932107,35.103558
"744",-84.931998,35.103563
"745",-84.932096,35.103566
"746",-84.932118,35.103567
"747",-84.932118,35.103569
"748",-84.931998,35.103572
"749",-84.932104,35.103573
"750",-84.931984,35.103578
"751",-84.932006,35.103589
"752",-84.932021,35.103592
"753",-84.932002,35.103595
"754",-84.932036,35.103598
"755",-84.932049,35.103604
"756",-121.76485,38.552195
"757",-84.50097,39.155273
"758",-94.676541,39.270041
"759",-86.17366,39.767501
"760",-75.476519,40.253326
"761",-78.880664,40.301368
"762",-72.823246,40.964368
"763",-81.441779,41.101445
"764",-81.441536,41.101472
"765",-71.670078,42.449703
"766",-71.670047,42.449774
"767",-71.326684,42.481609
"768",-87.973683,42.937956
"769",-87.973682,42.937957
"770",-122.571059,45.538442
"771",-122.571058,45.538451
"772",-96.685773,32.857004
"773",-96.685782,32.85703
"774",-84.734693,33.513611
"775",-82.59503,34.105221
"776",-118.321267,34.106812
"777",-96.638482,34.783248
"778",-84.929267,35.101212
"779",-84.93177,35.103427
"780",-84.932167,35.103484
"781",-84.932015,35.103495
"782",-84.932007,35.103499
"783",-84.931986,35.103501
"784",-84.932014,35.103502
"785",-84.932011,35.103503
"786",-84.932029,35.103506
"787",-84.932028,35.103507
"788",-84.932021,35.103508
"789",-84.93202,35.103509
"790",-84.932033,35.103513
"791",-84.932022,35.103513
"792",-84.931993,35.103514
"793",-84.932012,35.103515
"794",-84.932025,35.103516
"795",-84.931996,35.103517
"796",-84.932002,35.103522
"797",-84.932015,35.103527
"798",-84.931975,35.10358
"799",-84.932099,35.103592
"800",-80.910269,35.385082
"801",-81.275986,35.513496
"802",-82.464177,35.535856
"803",-82.932917,35.552487
"804",-86.909891,35.756697
"805",-86.9099,35.7567
"806",-86.909897,35.756701
"807",-83.489433,35.774157
"808",-86.736519,36.048175
"809",-85.565321,36.252663
"810",-82.491885,36.414048
"811",-87.022764,37.244491
"812",-84.257395,37.566699
"813",-79.527028,37.731214
"814",-85.692299,38.257887
"815",-81.585691,38.413668
"816",-78.040968,38.462263
"817",-77.015958,38.714943
"818",-77.801707,38.781717
